spotify_id,song,artist
4xnPjCGQpLMQAJSjhkBh8E,Akimbo,Ani DiFranco
1ahyTXKHzjDUsTObH7wiSP,Bleeding Is A Luxury,Atreyu
1IIhcetY9wk2bcIjvtoOAZ,Walk in the Promise,Bethel Music
5eVKWiSyjvSnqvyKiKXAi4,Shinin,Birdman
4N9fFHRxns1B86F8YTneBz,Reckless Abandon,Blink-182
34mo3gJbKxsmZyen6Z2pCs,The Final Years,Bob Mould
5r1i4YknlcKhypx9xCouQn,Disintegrating,Boys Night Out
6iXHdoxYWDuuacnffO2fzb,Patience Gets Us Nowhere Fast,Capital Cities
