spotify_id,song,artist
0LHzMr7yhO9bqMQJPNNdSa,Darkness,Aerosmith
5EALOVOiH2L065KLSBE2L8,Sweet Emotion - Live,Aerosmith
24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,Aerosmith
1uxhZNYgK4fL8bN9LSyvk3,17 Crimes,AFI
7HRgMVqZVtskCkVjjxI1sa,Gonna Love You Right - Remix,After 7
5jPYmsmkChcugbtpP7sF5E,No Better Love,After 7
2ISaKoZQokSYkBR37H8oPr,Unconditional Love,Against Me!
3RpkdjktqHvaLgIp5pWvy2,I Keep Them On The Floor Beside My Bed,Agnetha Faltskog
2K0QqgXK2DtyCtvhwe7Q6v,And You Tell Me,a-ha
7KLreOZ3iUjAOoYlGUuLkv,Napalm Love,Air
6Nq8YtPAHuL1outooeiFde,All Out of Love,Air Supply
1sh8DSGyKJsNsa1nDn7yDT,The Power of Love (You Are My Lady),Air Supply
5GuikwLAmSX4h3wy2ofFCp,I've Got Your Love,Air Supply
7dQC53NiYOY9gKg3Qsu2Bs,All Out of Love,Air Supply
38smh5yPygz4UN9fKGfVjP,No One Fits Me [Better Than You],Airbourne
3GfI5PjG9E0R8dRD5FzHzV,No Matter What You Do (with Diana Ross),Al B. Sure!
1ZR76Q8abbn7fyZhzVb5bv,Oooh This Love Is So,Al B. Sure!
0Kjt9OTYDgTPTyiLRSkWp9,Just For Me,Al Green
49qkJtDdi3KHmENFzleve4,L-O-V-E (Love),Al Green
2dGmF92LjjRFYRonZ5fI5t,Unchained Melody,Al Green
3EE6q1OdyIxeBs8T9aAnSk,Your Love Is Like the Morning Sun,Al Green
7FDx81jYxHRGR2rQ7yjdUP,What Is This Feeling,Al Green
4KAkdpQ03txYI8j55NjR8j,You Say It,Al Green
4tE420HEIGAGwLkLEbZJEa,Secrets Of Love,Al Jarreau
1FMpAvkGRC6td1FgOdhc0f,Pleasure Over Pain,Al Jarreau
2MUJXadlcFyGSF9CwVTEzH,Across The Midnight Sky,Al Jarreau
7rWIhLAur0SE0N5qnRwMA3,(If I Could Only) Change Your Mind,Al Jarreau
5WKg09kJuXl3fQ9FSG5vMb,Your Sweet Love,Al Jarreau
40zTDGwNXdr2CBx2zlgCgT,Rainbow In Your Eyes,Al Jarreau
0JTO2pJ6pSZfjCoUc43IVL,Anniversary Song,Al Jolson
0DMTaKakFHF3TFDpXO0bLo,I Love You Because,Al Martino
5pvTeBdD15elhU3RzRbtyD,Speak Softly Love (Theme from 'The Godfather'),Al Martino
5ggafYsNyKhTR9bISS3OPj,I Love You Because,Al Martino
2RH79y0Fid4HvtU6cYFGCs,Love in the First Degree,Alabama
2hnGlKCWMi9sHFPF692K9p,Lady Down On Love,Alabama
74XMdSifxVKZpcPJGOK7nP,Christmas Is Love,Alabama
