spotify_id,song,artist
2iT2JuHTbiK88fjgfvcWzW,Try,Backstreet Boys
4WZUWZ8Il8bzeJwPcn2DqE,Hold on to My Heart,Bad Company
0RawmFYstvbhxMFhkmvtf9,Long Walk,Bad Company
6fTGNXG0qJk5jIUKuQG4He,Hold On My Heart,Bad Company
6vgPGiUNWKh1zYLagR7JJn,Rebel Say a Prayer,Bad English
4c9pXEaHBDpQT2HnXOUult,Possession,Bad English
133ZeWsJ9GcSZk1ljlZ8Qi,Where The Fun Is,Bad Religion
0b9lJxJWcJ3aYiJwM828sP,Finite,Bad Religion
0B3eDEiGP32x0RF7QWMPRF,The Fast Life,Bad Religion
2PoqubfYq2Cl0nUyrrTht6,Swimming In The Moonlight,Bad Suns
03gNt9LmzZOZcnjKFKrFMl,We Move Like The Ocean,Bad Suns
1tPA4LC9D9AQpWeY4G8RVY,Pretend,Bad Suns
52yw9NeaLDAon27VyN7i8Y,Loam,Balance And Composure
6ZN72ARyxBWQZHpbQ7o8FA,I Can't Help It,Bananarama
134WmMwHHJl7iqSwRNU5LE,I Can't Help It - The ''Hammond'' Version Excursion,Bananarama
4Hq6FGP2RKx7o5mcXN0pqv,The Best Of Strangers,Barbara Mandrell
1p5zuc9JsgqqzPCcyrDPFD,The Best Gift,Barbra Streisand
58cySaona9kGZqMF14sAPI,"Starting Here, Starting Now - Live In Concert",Barbra Streisand
49tLrgCLKthtm0E7mSjnGl,(Have I Stayed) Too Long At the Fair? - Live in Concert,Barbra Streisand
25I2vkl0WAYBeFITSNMnnO,Calling You,Barbra Streisand
2v8S6vA2SWC2iEFuB3pQh4,I Stayed Too Long At The Fair,Barbra Streisand
74PZRNPSPrYAS6C3pPtbh6,Bon Soir - Keepin' Out Of Mischief Now,Barbra Streisand
3TICeYheO40F1rxUSanTpn,"Starting Here, Starting Now",Barbra Streisand
4c5xOQkkGrOIBxgQRd2K2r,"Starting Here, Starting Now",Barbra Streisand
0r9v6Do6Hc8dTL2jnxgMGs,With A Little Help From My Friends,Barbra Streisand
0MQL8KjyEOG5sthJN3kAA5,"Starting Here, Starting Now",Barbra Streisand
0HpzkIJGaxp147KM1pJJ5b,Sweet Zoo,Barbra Streisand
0zvMsT79iYehrGVaR8Bx6Q,Keepin' Out Of Mischief Now,Barbra Streisand
0tQr3AmNiQFqmc05NqR4GC,I Don't Care Much,Barbra Streisand
4YDe5hIlf7SaACfuQHr7EE,I Stayed Too Long At The Fair,Barbra Streisand
2UZ9DpBDU3WuIg8OdbiwdD,Pinch Me - Live,Barenaked Ladies
40IcfqgcGX2Aki5WcTgal8,Limits,Barenaked Ladies
4nDpPxft34zTaH8wjr1jUt,Another Heartbreak,Barenaked Ladies
