spotify_id,song,artist
1FeFtmh1lljY1AISeZLrhf,Bedlam in Belgium,AC/DC
3GnZNEmv9bL80t8N6oOm6l,Cult of Chaos,Arch Enemy
1EgVU0LMJVG2KoKHRZ4CHG,Nothing Happening,Ben Kweller
5x5iGDenzp5XncV4ZZfdmv,Stir It Up - First Version,Bob Marley
65KIWNAHEwxObSQTooMQkU,Stir It Up - B Is For Bob Version,Bob Marley And The Wailers
0KtXZmn1eJCytT8Lwouzl4,Stop That Train,Bob Marley And The Wailers
515HXm5JPpi8KUKKdphZBw,Stop That Train - Live,Bob Marley And The Wailers
